CLIENT_GEO,PAGE_URL,PAGE_CONTEXT,PAGE_ENTITY_TYPE,TIMESTAMP,TIMESTAMP_DERIVED,UI_EVENT_SOURCE,UI_EVENT_TYPE,USER_AGENT,REPORT_ID_DERIVED
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P000001rCNvWAM/view?ws=%2Flightning%2Fr%2FCase%2F5006P000005bDDcQAM%2Fview,one:recordHomeFlexipage,WorkOrder,20220606144348.168,2022-06-06T14:43:48.171Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",0WO6P000001rCNvWAM
United States/Texas,/lightning/r/LiveChatTranscript/5706P0000013uyXQAQ/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220606144435.527,2022-06-06T14:44:35.531Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",5706P0000013uyXQAQ
Brazil/Sao Paulo,/lightning/r/Case/5006P000005RhNFQA0/view?ws=%2Flightning%2Fr%2FReport%2F00O0b000005yLBGEA2%2Fview%3FqueryScope%3DuserFolders,one:recordHomeFlexipage2Wrapper,Case,20220606144551.484,2022-06-06T14:45:51.484Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005RhNFQA0
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P000001uVzfWAE/view?ws=%2Flightning%2Fr%2FCase%2F5006P000005MjXVQA0%2Fview,one:recordHomeFlexipage,WorkOrder,20220606144557.38,2022-06-06T14:45:57.381Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.82 Safari/537.36""",0WO6P000001uVzfWAE
Brazil/Sao Paulo,/lightning/r/Case/5006P000005eYVUQA2/view,one:recordHomeFlexipage2Wrapper,Case,20220606144610.215,2022-06-06T14:46:10.218Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005eYVUQA2
United States/North Carolina,/lightning/r/Report/00O2R000004AmwmUAC/view?queryScope=userFolders,reports:reportBase,Report,20220606144653.348,2022-06-06T14:46:53.348Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",00O2R000004AmwmUAC
Brazil/Sao Paulo,/lightning/r/Report/00O0b000006iNwdEAE/view,reports:reportBase,Report,20220606144820.656,2022-06-06T14:48:20.657Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",00O0b000006iNwdEAE
Brazil/Sao Paulo,/lightning/r/Case/5006P000005EQaKQAW/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007rMPCUA2%2Fview%3Fc__recordType%3Dasset%26c__input%3D6609565551%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606144839.12,2022-06-06T14:48:39.119Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36 Edg/101.0.1210.47""",5006P000005EQaKQAW
Brazil/Sao Paulo,/lightning/r/Case/5006P000004eA9MQAU/view,one:recordHomeFlexipage2Wrapper,Case,20220606144843.668,2022-06-06T14:48:43.669Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36""",5006P000004eA9MQAU
Romania/Brasov,/lightning/r/Case/5006P000005KgkwQAC/view,one:recordHomeFlexipage2Wrapper,Case,20220606144850.0,2022-06-06T14:48:50.002Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36""",5006P000005KgkwQAC
India/Haryana,/lightning/r/Case/5006P000003shjVQAQ/view,one:recordHomeFlexipage2Wrapper,Case,20220606144857.77,2022-06-06T14:48:57.767Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",5006P000003shjVQAQ
Brazil/Sao Paulo,/lightning/r/Report/00O0b000006iNwdEAE/view?queryScope=userFolders,reports:reportBase,Report,20220606144859.12,2022-06-06T14:48:59.116Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O0b000006iNwdEAE
Brazil/Sao Paulo,/lightning/r/Case/5006P0000052r2aQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220606144911.133,2022-06-06T14:49:11.133Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P0000052r2aQAA
Brazil/Sao Paulo,/lightning/r/Case/5006P000005PrfTQAS/view,one:recordHomeFlexipage2Wrapper,Case,20220606144912.92,2022-06-06T14:49:12.922Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005PrfTQAS
India/Haryana,/lightning/r/Case/5006P0000055zchQAA/view?ws=%2Flightning%2Fr%2FWorkOrder%2F0WO6P000001j2gvWAA%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220606144916.484,2022-06-06T14:49:16.485Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.82 Safari/537.36""",5006P0000055zchQAA
Brazil/Sao Paulo,/lightning/r/Case/5006P000004u5DZQAY/view?ws=%2Flightning%2Fr%2FReport%2F00O0b000005yLBGEA2%2Fview%3FqueryScope%3DuserFolders,one:recordHomeFlexipage2Wrapper,Case,20220606144922.508,2022-06-06T14:49:22.508Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000004u5DZQAY
Brazil/Sao Paulo,/lightning/r/Case/5006P000005RicpQAC/view,one:recordHomeFlexipage2Wrapper,Case,20220606144942.03,2022-06-06T14:49:42.031Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",5006P000005RicpQAC
Brazil/Sao Paulo,/lightning/r/Case/5006P000005ao9eQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220606144959.848,2022-06-06T14:49:59.847Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005ao9eQAA
Brazil/Sao Paulo,/lightning/r/Contact/0036P000004O8v7QAC/view?ws=%2Flightning%2Fr%2FReport%2F00O0b000006iNwdEAE%2Fview%3FqueryScope%3DuserFolders,one:recordHomeFlexipage2Wrapper,Contact,20220606145000.242,2022-06-06T14:50:00.244Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",0036P000004O8v7QAC
Brazil/Sao Paulo,/lightning/r/Case/5006P000005XpaeQAC/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007ziBNUAY%2Fview%3Fc__recordType%3Dcontact%26c__input%3D005562991930994%26c__contactFound%3Dtrue,one:recordHomeFlexipage2Wrapper,Case,20220606145008.008,2022-06-06T14:50:08.008Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005XpaeQAC
Brazil/Sao Paulo,/lightning/r/Report/00O2R0000043lyrUAA/view,reports:reportBase,Report,20220606145010.676,2022-06-06T14:50:10.673Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00O2R0000043lyrUAA
Brazil/Sao Paulo,/lightning/r/Case/5006P000005UEIkQAO/view,one:recordHomeFlexipage2Wrapper,Case,20220606145017.29,2022-06-06T14:50:17.290Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005UEIkQAO
Brazil/Sao Paulo,/lightning/r/Task/00T6P00000I1CGhUAN/view,one:recordHomeFlexipage,Task,20220606145052.125,2022-06-06T14:50:52.125Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",00T6P00000I1CGhUAN
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P000001rCIKWA2/view?ws=%2Flightning%2Fr%2FCase%2F5006P000005edMIQAY%2Fview,one:recordHomeFlexipage,WorkOrder,20220606145137.754,2022-06-06T14:51:37.750Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",0WO6P000001rCIKWA2
United States/null,/lightning/r/Case/5006P000005KgMzQAK/view?ws=%2Flightning%2Fr%2FReport%2F00O2R000003s2bXUAQ%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220606145141.68,2022-06-06T14:51:41.677Z,SyntaxError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",5006P000005KgMzQAK
Brazil/Sao Paulo,/lightning/r/Case/5006P000005fDGRQA2/view,one:recordHomeFlexipage2Wrapper,Case,20220606145142.305,2022-06-06T14:51:42.305Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005fDGRQA2
Brazil/Sao Paulo,/lightning/r/Case/5006P000005FZ0DQAW/view?ws=%2Flightning%2Fr%2FWorkOrder%2F0WO6P000001lNRNWA2%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220606145153.46,2022-06-06T14:51:53.460Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005FZ0DQAW
United States/null,/lightning/r/Case/5006P000005EdAKQA0/view?ws=%2Flightning%2Fr%2FAsset%2F02i1P000009TgYwQAK%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220606145226.52,2022-06-06T14:52:26.517Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005EdAKQA0
Brazil/Sao Paulo,/lightning/r/Case/5006P000004sDtSQAU/view,one:recordHomeFlexipage2Wrapper,Case,20220606145238.37,2022-06-06T14:52:38.375Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",5006P000004sDtSQAU
Brazil/Sao Paulo,/lightning/r/Case/5006P000004sDtSQAU/view,one:recordHomeFlexipage2Wrapper,Case,20220606145238.375,2022-06-06T14:52:38.378Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",5006P000004sDtSQAU
Brazil/Sao Paulo,/lightning/r/Case/5006P000005eYUlQAM/view,one:recordHomeFlexipage2Wrapper,Case,20220606145254.242,2022-06-06T14:52:54.245Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",5006P000005eYUlQAM
Brazil/Sao Paulo,/lightning/r/Case/5006P000005Wj2DQAS/view?overrideNavRules=true,one:recordHomeFlexipage2Wrapper,Case,20220606145300.156,2022-06-06T14:53:00.155Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005Wj2DQAS
Brazil/Sao Paulo,/lightning/r/Case/5006P0000052RDsQAM/view?ws=%2Flightning%2Fr%2FTask%2F00T6P00000HprMEUAZ%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220606145302.305,2022-06-06T14:53:02.305Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P0000052RDsQAM
Brazil/Sao Paulo,/lightning/r/Case/5006P000005PrLOQA0/view,one:recordHomeFlexipage2Wrapper,Case,20220606145317.09,2022-06-06T14:53:17.087Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005PrLOQA0
Brazil/Sao Paulo,/lightning/r/Asset/02i2R00000MrUlkQAF/view?ws=%2Flightning%2Fr%2FCase%2F5006P000005PrLOQA0%2Fview,one:recordHomeFlexipage2Wrapper,Asset,20220606145320.2,2022-06-06T14:53:20.197Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",02i2R00000MrUlkQAF
Brazil/Sao Paulo,/lightning/r/Case/5006P000002u3FlQAI/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007ziU0UAI%2Fview%3Fc__recordType%3Dasset%26c__input%3D26707906371%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606145343.883,2022-06-06T14:53:43.884Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000002u3FlQAI
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P0000027GUdWAM/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007bWVNUA2%2Fview%3Fc__recordType%3Dasset%26c__input%3DHJDWQK3%26c__contactFound%3Dfalse,one:recordHomeFlexipage,WorkOrder,20220606145409.83,2022-06-06T14:54:09.829Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",0WO6P0000027GUdWAM
Brazil/Sao Paulo,/lightning/r/Case/5006P00000549laQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220606145443.008,2022-06-06T14:54:43.007Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P00000549laQAA
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P000001rCIKWA2/view?ws=%2Flightning%2Fr%2FCase%2F5006P000005edMIQAY%2Fview,one:recordHomeFlexipage,WorkOrder,20220606145448.48,2022-06-06T14:54:48.477Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",0WO6P000001rCIKWA2
Brazil/Sao Paulo,/lightning/r/Report/00O0b000006iNwdEAE/view?queryScope=userFolders,reports:reportBase,Report,20220606145452.16,2022-06-06T14:54:52.162Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",00O0b000006iNwdEAE
Brazil/Sao Paulo,/lightning/r/Case/5006P000005UWG0QAO/view,one:recordHomeFlexipage2Wrapper,Case,20220606145530.08,2022-06-06T14:55:30.078Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005UWG0QAO
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P000001rCBSWA2/view?ws=%2Flightning%2Fr%2FCase%2F5006P000005D7fJQAS%2Fview,one:recordHomeFlexipage,WorkOrder,20220606145543.902,2022-06-06T14:55:43.905Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36""",0WO6P000001rCBSWA2
Brazil/Sao Paulo,/lightning/r/Case/5006P000005PrxSQAS/view,one:recordHomeFlexipage2Wrapper,Case,20220606145616.836,2022-06-06T14:56:16.833Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005PrxSQAS
Brazil/Sao Paulo,/lightning/r/Case/5006P000005PrxSQAS/view,one:recordHomeFlexipage2Wrapper,Case,20220606145629.4,2022-06-06T14:56:29.398Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005PrxSQAS
Brazil/Sao Paulo,/lightning/r/Case/5006P000005XqNlQAK/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007rZg1UAE%2Fview%3Fc__recordType%3Dasset%26c__input%3DDTMM6Q3%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Case,20220606145708.094,2022-06-06T14:57:08.094Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005XqNlQAK
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P000001dzzCWAQ/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007IWk5UAG%2Fview%3Fc__recordType%3Dasset%26c__input%3D2NRT3Q3%26c__contactFound%3Dtrue,one:recordHomeFlexipage,WorkOrder,20220606145713.152,2022-06-06T14:57:13.152Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",0WO6P000001dzzCWAQ
Brazil/Sao Paulo,/lightning/r/Case/5006P000004sBhUQAU/view?ws=%2Flightning%2Fr%2FTask%2F00T6P00000IN56SUAT%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220606145715.17,2022-06-06T14:57:15.173Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000004sBhUQAU
Brazil/Sao Paulo,/lightning/r/Case/5006P000005XAInQAO/view?ws=%2Flightning%2Fo%2FTask%2Flist%3FfilterName%3D00B0b000007RfeQEAS%26overrideNavRules%3Dtrue,one:recordHomeFlexipage2Wrapper,Case,20220606145718.64,2022-06-06T14:57:18.636Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005XAInQAO
United States/null,/lightning/r/Case/5006P000004ues8QAA/view,one:recordHomeFlexipage2Wrapper,Case,20220606145720.516,2022-06-06T14:57:20.513Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000004ues8QAA
United States/null,/lightning/r/WorkOrder/0WO6P000001jBKHWA2/view,one:recordHomeFlexipage,WorkOrder,20220606145806.223,2022-06-06T14:58:06.222Z,Error,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",0WO6P000001jBKHWA2
Brazil/Sao Paulo,/lightning/r/Case/5006P000005495UQAQ/view?ws=%2Flightning%2Fr%2FWorkOrder%2F0WO6P000001lFPtWAM%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220606145845.676,2022-06-06T14:58:45.675Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36 Edg/102.0.1245.33""",5006P000005495UQAQ
United States/null,/lightning/r/Case/5006P000005UYu5QAG/view,one:recordHomeFlexipage2Wrapper,Case,20220606145854.504,2022-06-06T14:58:54.504Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005UYu5QAG
United States/null,/lightning/r/Case/5006P000005UYtqQAG/view,one:recordHomeFlexipage2Wrapper,Case,20220606145919.523,2022-06-06T14:59:19.523Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36""",5006P000005UYtqQAG
United States/null,/lightning/r/Case/5006P000005PpIhQAK/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007ziOCUAY%2Fview%3Fc__recordType%3Dasset%26c__input%3D1LY5WG3%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606145926.414,2022-06-06T14:59:26.417Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005PpIhQAK
United States/null,/lightning/r/Case/5006P000005UYtqQAG/view,one:recordHomeFlexipage2Wrapper,Case,20220606145926.707,2022-06-06T14:59:26.708Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36""",5006P000005UYtqQAG
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P000001xm3ZWAQ/view,one:recordHomeFlexipage,WorkOrder,20220606145932.938,2022-06-06T14:59:32.937Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",0WO6P000001xm3ZWAQ
Brazil/Sao Paulo,/lightning/r/LiveChatTranscript/5706P000000zkM0QAI/view?ws=%2Flightning%2Fr%2FCase%2F5006P000005bDcRQAU%2Fview,one:recordHomeFlexipage,LiveChatTranscript,20220606145937.89,2022-06-06T14:59:37.894Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5706P000000zkM0QAI
Brazil/Sao Paulo,/lightning/r/Case/5006P000005XpNEQA0/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007nVPDUA2%2Fview%3Fc__recordType%3Dcontact%26c__input%3D005599991712818%26c__contactFound%3Dtrue,one:recordHomeFlexipage2Wrapper,Case,20220606145942.527,2022-06-06T14:59:42.527Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",5006P000005XpNEQA0
India/Haryana,/lightning/r/Case/5006P000005ReAsQAK/view,one:recordHomeFlexipage2Wrapper,Case,20220606145956.07,2022-06-06T14:59:56.071Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005ReAsQAK
India/Haryana,/lightning/r/Case/5006P000005ReAsQAK/view,one:recordHomeFlexipage2Wrapper,Case,20220606145958.59,2022-06-06T14:59:58.589Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",5006P000005ReAsQAK
Brazil/Sao Paulo,/lightning/r/Asset/02i6P000007B2yjQAC/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007MHYRUA4%2Fview%3Fc__recordType%3Dasset%26c__input%3D3413557371%26c__contactFound%3Dfalse,one:recordHomeFlexipage2Wrapper,Asset,20220606150003.055,2022-06-06T15:00:03.058Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",02i6P000007B2yjQAC
Brazil/Sao Paulo,/lightning/r/Report/00O0b000006iNwdEAE/view,reports:reportBase,Report,20220606150013.863,2022-06-06T15:00:13.862Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",00O0b000006iNwdEAE
Brazil/Sao Paulo,/lightning/r/Report/00O0b000006iNwdEAE/view?queryScope=userFolders,reports:reportBase,Report,20220606150017.76,2022-06-06T15:00:17.762Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",00O0b000006iNwdEAE
United States/null,/lightning/r/Case/5006P000005PpIhQAK/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007ziOCUAY%2Fview%3Fc__recordType%3Dasset%26c__input%3D1LY5WG3%26c__contactFound%3Dmultiple,one:recordHomeFlexipage2Wrapper,Case,20220606150038.055,2022-06-06T15:00:38.059Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36""",5006P000005PpIhQAK
Brazil/Sao Paulo,/lightning/r/WorkOrder/0WO6P0000022QmHWAU/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000007rZXEUA2%2Fview%3Fc__recordType%3Dasset%26c__input%3D35189780043%26c__contactFound%3Dtrue,one:recordHomeFlexipage,WorkOrder,20220606150039.074,2022-06-06T15:00:39.073Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",0WO6P0000022QmHWAU
Brazil/Sao Paulo,/lightning/r/Case/5006P000005PR3nQAG/view,one:recordHomeFlexipage2Wrapper,Case,20220606150045.793,2022-06-06T15:00:45.791Z,TypeError,error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",5006P000005PR3nQAG
